"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
400,458355,7.71696043181783531e-01,195,7.54735686794353544e-01,196,7.36263214739231731e-01,167,57144.806503581814
420,472119,7.26977534583453266e-01,178,7.22756136412083139e-01,219,7.55084585324913515e-01,186,58837.92989200074
440,486711,7.39278426574603187e-01,252,7.70607568010368116e-01,232,7.87223809200639058e-01,279,60693.29637884535
460,501672,7.76739430106771600e-01,214,7.28288237063448030e-01,238,8.03479881391693795e-01,243,62561.71867955662
480,523902,8.95362734569063790e-01,247,7.76851864776750944e-01,353,8.97705887437723171e-01,247,65356.95955317933
500,544209,8.74349756175677006e-01,246,7.60097258034092005e-01,323,8.91735642882707902e-01,246,67812.11352965608
520,559509,8.66968962596126103e-01,243,8.90916659182000914e-01,243,8.54660042200539261e-01,243,69830.76542775892
540,574809,8.68278314873042523e-01,243,8.89882115778411698e-01,243,8.72242857532268934e-01,243,71707.65259305667
560,590109,8.84674835308791541e-01,243,9.15735399786100190e-01,243,8.84556755695852681e-01,243,73582.59692142904
580,605409,8.77595623126805391e-01,243,8.99833126111880488e-01,243,8.69997560868944309e-01,243,75457.40119726304
600,620709,8.86339597354709241e-01,243,8.77275505154508584e-01,243,8.92299977333023797e-01,243,77334.59701175615
620,636009,8.48639987123611439e-01,243,9.07610519069717570e-01,243,8.18371816342183811e-01,243,79352.2280473169
640,651309,8.95871065357867979e-01,243,8.73322444708972689e-01,243,8.97163372119721747e-01,243,81230.3839997463
660,666609,8.57534072891249832e-01,243,8.98546131923350977e-01,243,8.78549718971867288e-01,243,83107.77791362535
680,681909,8.72481316906740800e-01,243,9.12300787424507820e-01,243,8.26427331667919374e-01,243,84985.56224769726
700,697209,8.62587754661792716e-01,243,9.14789146417310239e-01,243,8.57504399575596432e-01,243,86864.35289243516
720,712509,9.01564511211766062e-01,243,8.99481298056393319e-01,243,8.79614597794321051e-01,243,88885.23959226534
740,727809,8.87819899043887695e-01,243,8.60493732845349801e-01,243,8.54246067143236587e-01,243,90762.20069348067
760,743109,8.98350976359074793e-01,243,9.10377901764091835e-01,243,8.23890036375079626e-01,243,92639.33564208914
780,758409,8.59820624117381693e-01,243,8.99665019350425532e-01,243,8.44010561841930573e-01,243,94515.84711720888
800,773709,8.19189922995311792e-01,243,9.00039857197517001e-01,243,8.69757500379540804e-01,243,96394.73961886484
820,789009,8.87705650923113487e-01,243,9.08947895933483352e-01,243,8.58892895687797586e-01,243,98411.93584146071
840,804309,8.74455136721878912e-01,243,9.06662560971581932e-01,243,8.16882881098531244e-01,243,100289.30991635099
860,819609,8.63546940683575515e-01,243,9.04506649861442469e-01,243,8.73675930624364550e-01,243,102167.253129147
880,834909,8.65337963281084033e-01,243,9.07076943725334428e-01,243,8.56052923093303275e-01,243,104047.09812815208
900,850209,8.81695650631222017e-01,238,8.88370744650705535e-01,243,8.79742829526504733e-01,243,105924.50551725924
920,865509,8.75229883787495444e-01,243,9.00289651287054515e-01,243,8.55582706944337357e-01,243,107943.24530972075
940,875058,8.83338470562551770e-01,241,9.08097628044107763e-01,243,4.90084733727001010e-01,128,110827.27363593038
960,880158,,,9.01831334241088634e-01,243,,,112631.00673775002
980,885258,,,8.87710613886405597e-01,243,,,114435.80208932236
1000,890103,,,8.72589127604624815e-01,243,,,116215.57731099334
