"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
520,104685,8.14866119533035338e-01,15,8.04163407477934133e-01,15,8.23481675778038213e-01,15,588.6165752409997
540,105585,8.25099841592447092e-01,15,8.07406796779371105e-01,15,7.86343868431231607e-01,15,593.8531176050001
560,106485,8.27027462228087651e-01,15,7.40178784941975754e-01,15,8.24220296692374510e-01,15,598.9963816190002
580,107385,8.32244808433410088e-01,15,8.22943350203345192e-01,15,8.31320302153105373e-01,15,603.9808197339999
600,108285,8.33987095040429560e-01,15,8.28721653351630283e-01,15,7.59060401833073106e-01,15,608.9300517219999
620,109185,8.40235587584163390e-01,15,8.21604728708572374e-01,15,8.08376608565819055e-01,15,614.0543979160002
640,110085,7.82333315002493812e-01,15,7.91482630429228173e-01,15,8.29066838327654487e-01,15,619.1754030269994
660,110985,8.06620459404167711e-01,15,8.22806025980997613e-01,15,8.16592700979744457e-01,15,624.361608485
680,111885,7.75623164753650784e-01,15,7.86090306259091265e-01,15,8.32584426134366340e-01,15,629.4931445920001
700,112785,8.53546582080361604e-01,15,8.21159661214728609e-01,15,8.12297197736656318e-01,15,634.5845703280002
720,113685,8.43263897796144968e-01,15,8.37444392988258679e-01,15,7.99330153378109531e-01,15,639.8132208340003
740,114585,8.12858285147692317e-01,15,8.12038344503546727e-01,15,8.31072588425167957e-01,15,644.93360545
760,115485,8.02808153708526984e-01,15,7.80480735719243812e-01,15,8.08151358506032036e-01,15,650.308402523
780,116385,7.66339131114275651e-01,15,8.19267368097329918e-01,15,8.18608427908306013e-01,15,655.7496761779994
800,117285,7.96063847137378766e-01,15,7.84787281652655655e-01,15,8.01925054494057821e-01,15,661.887808042
820,118185,8.59652431742765621e-01,15,8.01900234367522224e-01,15,7.90021556366149014e-01,15,667.1912846220002
840,119085,8.49210414272790537e-01,15,7.71267233027341237e-01,14,8.39377009396094387e-01,15,672.1134200099996
860,119985,8.55342205992850824e-01,15,8.83456157839840550e-01,15,8.35101794348603099e-01,15,677.0225242079996
880,120885,8.02022255895269987e-01,15,8.38114647312991901e-01,15,7.83591784215629250e-01,15,681.9252389180001
900,121785,8.43046602666239209e-01,15,7.86894743279207831e-01,15,8.27833555321075720e-01,15,686.8505316639994
920,122685,8.59719463851798094e-01,15,8.48696812330494099e-01,15,8.09856876027554295e-01,15,692.0956944199997
940,123309,8.47006519318710849e-01,15,8.09863862414829883e-01,15,5.64059673108657678e-01,10,695.7311313680002
960,123909,8.37892643331759279e-01,15,7.91920050975374878e-01,15,,,699.1965172119999
980,124428,8.01093052776874481e-01,15,7.95642823745754901e-01,15,,,702.2080592169996
1000,124713,7.98642158046556139e-01,15,,,,,703.8312719400001
