Observable,Value,ID,Time
Inact. receptor conc. Amount 1,6.133404248544155,1000,15
Inact. receptor conc. Amount 1,6.394865781727788,1001,20
Inact. receptor conc. Amount 1,6.2345875036341125,1002,25
Inact. receptor conc. Amount 1,0.9970835445576716,1003,1
Inact. receptor conc. Amount 1,4.4532191621690895,1004,5
Inact. receptor conc. Amount 1,6.132477292912742,1005,10
Inact. receptor conc. Amount 1,6.106028799945823,1006,15
Inact. receptor conc. Amount 1,6.712988650458669,1007,20
Inact. receptor conc. Amount 1,6.286810075627701,1008,25
Inact. receptor conc. Amount 1,1.041366612004327,1009,1
Inact. receptor conc. Amount 1,4.143351197855653,1010,5
Inact. receptor conc. Amount 1,5.443147623350373,1011,10
Inact. receptor conc. Amount 1,6.716775164877471,1012,15
Inact. receptor conc. Amount 1,6.700361399730862,1013,20
Inact. receptor conc. Amount 1,6.774845008013818,1014,25
Inact. receptor conc. Amount 1,1.2699715623905998,1015,1
Inact. receptor conc. Amount 1,3.866875734849369,1016,5
Inact. receptor conc. Amount 1,5.197079396736824,1017,10
Inact. receptor conc. Amount 1,6.1190126874483655,1018,15
Inact. receptor conc. Amount 1,6.751666019006798,1019,20
Inact. receptor conc. Amount 1,6.887125364021525,1020,25
Inact. receptor conc. Amount 1,1.0536288047642277,1021,1
Inact. receptor conc. Amount 1,3.6443726286288634,1022,5
Inact. receptor conc. Amount 1,4.8923291443456804,1023,10
Inact. receptor conc. Amount 1,6.485945626152173,1024,15
Inact. receptor conc. Amount 1,6.543106335942555,1025,20
Inact. receptor conc. Amount 1,6.436907801227497,1026,25
Inact. receptor conc. Amount 1,1.22114148495878,1027,1
Inact. receptor conc. Amount 1,3.5974089904576747,1028,5
Inact. receptor conc. Amount 1,6.470302288202484,1029,10
Inact. receptor conc. Amount 1,6.29527980661221,1030,15
Inact. receptor conc. Amount 1,6.514609240252693,1031,20
Inact. receptor conc. Amount 1,6.809335515748386,1032,25
Inact. receptor conc. Amount 1,1.129585319315454,1033,1
Inact. receptor conc. Amount 1,4.003171894823386,1034,5
Inact. receptor conc. Amount 1,5.352549317934001,1035,10
Inact. receptor conc. Amount 1,6.030375331725464,1036,15
Inact. receptor conc. Amount 1,6.136726143226798,1037,20
Inact. receptor conc. Amount 1,6.991378953625357,1038,25
Inact. receptor conc. Amount 1,1.180422224451453,1039,1
Inact. receptor conc. Amount 1,3.9232954124371258,1040,5
Inact. receptor conc. Amount 1,5.58888212289179,1041,10
Inact. receptor conc. Amount 1,6.358508011612687,1042,15
Inact. receptor conc. Amount 1,5.988230054013397,1043,20
Inact. receptor conc. Amount 1,6.231514920979392,1044,25
Inact. receptor conc. Amount 1,1.0219908225868066,1045,1
Inact. receptor conc. Amount 1,3.6838392147591765,1046,5
Inact. receptor conc. Amount 1,5.572067358189161,1047,10
Inact. receptor conc. Amount 1,6.185614768383132,1048,15
Inact. receptor conc. Amount 1,6.5386949944603545,1049,20
Inact. receptor conc. Amount 1,6.741442124612736,1050,25
Inact. receptor conc. Amount 1,1.1050171708809926,1051,1
Inact. receptor conc. Amount 1,4.001177627468278,1052,5
Inact. receptor conc. Amount 1,5.846146248562635,1053,10
Inact. receptor conc. Amount 1,5.662618502491212,1054,15
Inact. receptor conc. Amount 1,6.486402855050406,1055,20
Inact. receptor conc. Amount 1,7.253758188489768,1056,25
Inact. receptor conc. Amount 1,1.0410685751815207,1057,1
Inact. receptor conc. Amount 1,4.039841937444077,1058,5
Inact. receptor conc. Amount 1,5.313201121812284,1059,10
Inact. receptor conc. Amount 1,6.243097246416843,1060,15
Inact. receptor conc. Amount 1,6.309813083950594,1061,20
Inact. receptor conc. Amount 1,6.511030779912161,1062,25
Inact. receptor conc. Amount 1,1.0914851192569124,1063,1
Inact. receptor conc. Amount 1,3.7964044058578925,1064,5
Inact. receptor conc. Amount 1,5.7767136047259,1065,10
Inact. receptor conc. Amount 1,6.020951152492338,1066,15
Inact. receptor conc. Amount 1,6.108323840604368,1067,20
Inact. receptor conc. Amount 1,6.805071782906897,1068,25
Inact. receptor conc. Amount 1,1.0859728224288367,1069,1
Inact. receptor conc. Amount 1,3.9798495885921,1070,5
Inact. receptor conc. Amount 1,5.134211666397002,1071,10
Inact. receptor conc. Amount 1,5.902284181516647,1072,15
Inact. receptor conc. Amount 1,6.783002373740006,1073,20
Inact. receptor conc. Amount 1,6.887945002147729,1074,25
Inact. receptor conc. Amount 1,1.1782751781048362,1075,1
Inact. receptor conc. Amount 1,4.045890928961552,1076,5
Inact. receptor conc. Amount 1,5.494324423848663,1077,10
Inact. receptor conc. Amount 1,6.034497060668172,1078,15
Inact. receptor conc. Amount 1,6.6126071667291235,1079,20
Inact. receptor conc. Amount 1,6.712032183387252,1080,25
Inact. receptor conc. Amount 1,1.1385896846993622,1081,1
Inact. receptor conc. Amount 1,4.319138751072399,1082,5
Inact. receptor conc. Amount 1,5.697623613556526,1083,10
Inact. receptor conc. Amount 1,5.778032075699888,1084,15
Inact. receptor conc. Amount 1,7.062796695492673,1085,20
Inact. receptor conc. Amount 1,6.189028196691017,1086,25
Inact. receptor conc. Amount 1,1.1212499636652185,1087,1
Inact. receptor conc. Amount 1,4.024004047691127,1088,5
Inact. receptor conc. Amount 1,5.16210774846278,1089,10
Inact. receptor conc. Amount 1,5.989854190717839,1090,15
Inact. receptor conc. Amount 1,6.2504538654739275,1091,20
Inact. receptor conc. Amount 1,7.230445830118256,1092,25
Inact. receptor conc. Amount 1,1.1282736538227165,1093,1
Inact. receptor conc. Amount 1,3.971544730427386,1094,5
Inact. receptor conc. Amount 1,5.50259457074423,1095,10
Inact. receptor conc. Amount 1,5.892627681392039,1096,15
Inact. receptor conc. Amount 1,6.261355542688203,1097,20
Inact. receptor conc. Amount 1,6.567611362727863,1098,25
Inact. receptor conc. Amount 1,1.204647242450189,1099,1
Inact. receptor conc. Amount 1,4.150181389693926,1100,5
Inact. receptor conc. Amount 1,5.6176910715086,1101,10
Inact. receptor conc. Amount 1,5.6139939379703385,1102,15
Inact. receptor conc. Amount 1,6.050455776620878,1103,20
Inact. receptor conc. Amount 1,6.781734576968598,1104,25
Inact. receptor conc. Amount 1,1.1154999456576857,1105,1
Inact. receptor conc. Amount 1,4.169248965996743,1106,5
Inact. receptor conc. Amount 1,5.210942561936287,1107,10
Inact. receptor conc. Amount 1,6.067652744083502,1108,15
Inact. receptor conc. Amount 1,6.700511200930274,1109,20
Inact. receptor conc. Amount 1,7.032716200044377,1110,25
Inact. receptor conc. Amount 1,1.1130034690279766,1111,1
Inact. receptor conc. Amount 1,3.971950499542864,1112,5
Inact. receptor conc. Amount 1,5.2618555841019266,1113,10
Inact. receptor conc. Amount 1,6.180695024532987,1114,15
Inact. receptor conc. Amount 1,7.469609620618907,1115,20
Inact. receptor conc. Amount 1,6.004959527747645,1116,25
Inact. receptor conc. Amount 1,1.120621278711608,1117,1
Inact. receptor conc. Amount 1,3.8653648050139786,1118,5
Inact. receptor conc. Amount 1,5.510576952642065,1119,10
Inact. receptor conc. Amount 1,6.106660868802515,1120,15
Inact. receptor conc. Amount 1,7.194591524906207,1121,20
Inact. receptor conc. Amount 1,6.772105974855353,1122,25
Inact. receptor conc. Amount 1,1.0855058098484163,1123,1
Inact. receptor conc. Amount 1,3.9902627214636266,1124,5
Inact. receptor conc. Amount 1,5.561645464875977,1125,10
Inact. receptor conc. Amount 1,6.050970605643414,1126,15
Inact. receptor conc. Amount 1,6.48939104015547,1127,20
Inact. receptor conc. Amount 1,6.093279315371153,1128,25
Inact. receptor conc. Amount 1,1.132530695362179,1129,1
Inact. receptor conc. Amount 1,4.1268704121646955,1130,5
Inact. receptor conc. Amount 1,5.554263342469466,1131,10
Inact. receptor conc. Amount 1,5.620151808286904,1132,15
Inact. receptor conc. Amount 1,5.972939828819162,1133,20
Inact. receptor conc. Amount 1,6.595658745282408,1134,25
Inact. receptor conc. Amount 1,1.0582490449129478,1135,1
Inact. receptor conc. Amount 1,4.0079866619016595,1136,5
Inact. receptor conc. Amount 1,5.326747065354401,1137,10
Inact. receptor conc. Amount 1,6.663316280865371,1138,15
Inact. receptor conc. Amount 1,6.013817302988306,1139,20
Inact. receptor conc. Amount 1,6.4530043947676425,1140,25
Inact. receptor conc. Amount 1,1.1116416672903247,1141,1
Inact. receptor conc. Amount 1,3.830607743628312,1142,5
Inact. receptor conc. Amount 1,5.316595085985915,1143,10
Inact. receptor conc. Amount 1,6.013730094015591,1144,15
Inact. receptor conc. Amount 1,6.735264045428539,1145,20
Inact. receptor conc. Amount 1,7.091186667223676,1146,25
Inact. receptor conc. Amount 1,1.1666795592604087,1147,1
Inact. receptor conc. Amount 1,3.8470759516381046,1148,5
Inact. receptor conc. Amount 1,6.102246170609106,1149,10
Inact. receptor conc. Amount 1,7.117529092410853,1150,15
Inact. receptor conc. Amount 1,6.04543732348714,1151,20
Inact. receptor conc. Amount 1,6.8120034207697735,1152,25
Inact. receptor conc. Amount 1,1.1503352183459086,1153,1
Inact. receptor conc. Amount 1,4.163894182136548,1154,5
Inact. receptor conc. Amount 1,5.405090710120457,1155,10
Inact. receptor conc. Amount 1,6.344925634665576,1156,15
Inact. receptor conc. Amount 1,6.710486590589952,1157,20
Inact. receptor conc. Amount 1,6.502536031113912,1158,25
Inact. receptor conc. Amount 1,1.1044959692148637,1159,1
Inact. receptor conc. Amount 1,3.6962407972696547,1160,5
Inact. receptor conc. Amount 1,5.747836779858185,1161,10
Inact. receptor conc. Amount 1,5.857824417214857,1162,15
Inact. receptor conc. Amount 1,6.97786819520829,1163,20
Inact. receptor conc. Amount 1,6.443497624374118,1164,25
Inact. receptor conc. Amount 1,1.1926711681893591,1165,1
Inact. receptor conc. Amount 1,4.263612823701565,1166,5
Inact. receptor conc. Amount 1,6.757450817576881,1167,10
Inact. receptor conc. Amount 1,5.90446814750723,1168,15
Inact. receptor conc. Amount 1,6.649879565710547,1169,20
Inact. receptor conc. Amount 1,6.66914505325189,1170,25
Inact. receptor conc. Amount 1,1.1743047625666718,1171,1
Inact. receptor conc. Amount 1,4.410200177357766,1172,5
Inact. receptor conc. Amount 1,5.16056222948862,1173,10
Inact. receptor conc. Amount 1,6.2222874865348725,1174,15
Inact. receptor conc. Amount 1,6.176020607376653,1175,20
Inact. receptor conc. Amount 1,5.916012561571045,1176,25
Inact. receptor conc. Amount 1,1.0825911777233233,1177,1
Inact. receptor conc. Amount 1,3.848142597737713,1178,5
Inact. receptor conc. Amount 1,5.3976146205647195,1179,10
Inact. receptor conc. Amount 1,6.040357989414869,1180,15
Inact. receptor conc. Amount 1,6.084214501113557,1181,20
Inact. receptor conc. Amount 1,6.418502220578504,1182,25
Inact. receptor conc. Amount 1,1.0101910753719112,1183,1
Inact. receptor conc. Amount 1,4.0907013913008345,1184,5
Inact. receptor conc. Amount 1,5.273254648994946,1185,10
Inact. receptor conc. Amount 1,6.128644864587593,1186,15
Inact. receptor conc. Amount 1,6.553076155454616,1187,20
Inact. receptor conc. Amount 1,6.371159710962084,1188,25
Inact. receptor conc. Amount 1,1.1982682149464485,1189,1
Inact. receptor conc. Amount 1,4.158154127746736,1190,5
Inact. receptor conc. Amount 1,5.621954615056797,1191,10
Inact. receptor conc. Amount 1,6.256566828748276,1192,15
Inact. receptor conc. Amount 1,5.903591533733038,1193,20
Inact. receptor conc. Amount 1,6.611237291171993,1194,25
Inact. receptor conc. Amount 1,1.0704010796071874,1195,1
Inact. receptor conc. Amount 1,4.12684729134699,1196,5
Inact. receptor conc. Amount 1,5.927135985277867,1197,10
Inact. receptor conc. Amount 1,5.930143496178129,1198,15
Inact. receptor conc. Amount 1,6.372629827896877,1199,20
Inact. receptor conc. Amount 1,7.106404200999565,1200,25
Act. receptor conc. Amount 2,1.0238306381910964,1201,1
Act. receptor conc. Amount 2,4.403373546325274,1202,5
Act. receptor conc. Amount 2,8.189682716486201,1203,10
Act. receptor conc. Amount 2,8.870649035441403,1204,15
Act. receptor conc. Amount 2,9.95939849730428,1205,20
Act. receptor conc. Amount 2,12.026669842841793,1206,25
Act. receptor conc. Amount 2,1.0285366795724944,1207,1
Act. receptor conc. Amount 2,4.524755614547949,1208,5
Act. receptor conc. Amount 2,7.292769667597256,1209,10
Act. receptor conc. Amount 2,9.513814619108544,1210,15
Act. receptor conc. Amount 2,10.060318828916722,1211,20
Act. receptor conc. Amount 2,11.92326588286848,1212,25
Act. receptor conc. Amount 2,1.0823922000807744,1213,1
Act. receptor conc. Amount 2,5.1046195212865975,1214,5
Act. receptor conc. Amount 2,7.3316692682662135,1215,10
Act. receptor conc. Amount 2,8.879141579712408,1216,15
Act. receptor conc. Amount 2,10.691466700207666,1217,20
Act. receptor conc. Amount 2,10.883788461909983,1218,25
Act. receptor conc. Amount 2,1.110092278720023,1219,1
Act. receptor conc. Amount 2,4.570278531736784,1220,5
Act. receptor conc. Amount 2,7.950936056761754,1221,10
Act. receptor conc. Amount 2,8.570455168504566,1222,15
Act. receptor conc. Amount 2,11.087179192677793,1223,20
Act. receptor conc. Amount 2,10.292188355275552,1224,25
Act. receptor conc. Amount 2,1.0649313811870604,1225,1
Act. receptor conc. Amount 2,4.533222018442824,1226,5
Act. receptor conc. Amount 2,7.812002510892777,1227,10
Act. receptor conc. Amount 2,8.98026471273741,1228,15
Act. receptor conc. Amount 2,10.985859178098446,1229,20
Act. receptor conc. Amount 2,11.650539780215311,1230,25
Act. receptor conc. Amount 2,1.0112245509544788,1231,1
Act. receptor conc. Amount 2,4.549333655212346,1232,5
Act. receptor conc. Amount 2,7.262623266959186,1233,10
Act. receptor conc. Amount 2,8.666923725918593,1234,15
Act. receptor conc. Amount 2,9.671348869119068,1235,20
Act. receptor conc. Amount 2,12.37947570948506,1236,25
Act. receptor conc. Amount 2,1.1156748409869106,1237,1
Act. receptor conc. Amount 2,4.695653813841765,1238,5
Act. receptor conc. Amount 2,8.069887616313634,1239,10
Act. receptor conc. Amount 2,10.242734556366976,1240,15
Act. receptor conc. Amount 2,11.028475829110738,1241,20
Act. receptor conc. Amount 2,11.689774605192902,1242,25
Act. receptor conc. Amount 2,1.0368253092156934,1243,1
Act. receptor conc. Amount 2,4.475963332199354,1244,5
Act. receptor conc. Amount 2,6.986330268761106,1245,10
Act. receptor conc. Amount 2,9.47454606847714,1246,15
Act. receptor conc. Amount 2,10.961918101557716,1247,20
Act. receptor conc. Amount 2,12.171040716025065,1248,25
Act. receptor conc. Amount 2,1.1274599344542973,1249,1
Act. receptor conc. Amount 2,4.656294550700652,1250,5
Act. receptor conc. Amount 2,7.125917362156953,1251,10
Act. receptor conc. Amount 2,11.303485123893998,1252,15
Act. receptor conc. Amount 2,10.160953625372246,1253,20
Act. receptor conc. Amount 2,10.982663663533707,1254,25
Act. receptor conc. Amount 2,1.0314124481408053,1255,1
Act. receptor conc. Amount 2,4.579517549106702,1256,5
Act. receptor conc. Amount 2,7.646537883970271,1257,10
Act. receptor conc. Amount 2,9.357160184281256,1258,15
Act. receptor conc. Amount 2,10.037775666355014,1259,20
Act. receptor conc. Amount 2,11.558669407041803,1260,25
Act. receptor conc. Amount 2,1.134638719828439,1261,1
Act. receptor conc. Amount 2,4.710863243325407,1262,5
Act. receptor conc. Amount 2,7.39349666125597,1263,10
Act. receptor conc. Amount 2,9.648158586873523,1264,15
Act. receptor conc. Amount 2,11.100188933003027,1265,20
Act. receptor conc. Amount 2,11.686639347997156,1266,25
Act. receptor conc. Amount 2,1.1220671860346105,1267,1
Act. receptor conc. Amount 2,4.711847519550009,1268,5
Act. receptor conc. Amount 2,7.8755622368437335,1269,10
Act. receptor conc. Amount 2,9.348122042022167,1270,15
Act. receptor conc. Amount 2,10.600530566698183,1271,20
Act. receptor conc. Amount 2,11.761654662716568,1272,25
Act. receptor conc. Amount 2,1.0244219368490943,1273,1
Act. receptor conc. Amount 2,4.1764265417858155,1274,5
Act. receptor conc. Amount 2,6.838229622012256,1275,10
Act. receptor conc. Amount 2,10.52659709524054,1276,15
Act. receptor conc. Amount 2,9.584729261242439,1277,20
Act. receptor conc. Amount 2,13.017152073435394,1278,25
Act. receptor conc. Amount 2,0.9705679578772678,1279,1
Act. receptor conc. Amount 2,4.342433191462258,1280,5
Act. receptor conc. Amount 2,8.129950458736465,1281,10
Act. receptor conc. Amount 2,8.96311351249255,1282,15
Act. receptor conc. Amount 2,10.842367844992285,1283,20
Act. receptor conc. Amount 2,11.267001317243055,1284,25
Act. receptor conc. Amount 2,1.1018942227650048,1285,1
Act. receptor conc. Amount 2,4.4315771059712565,1286,5
Act. receptor conc. Amount 2,6.738409682300338,1287,10
Act. receptor conc. Amount 2,10.353929087163184,1288,15
Act. receptor conc. Amount 2,11.337600188799673,1289,20
Act. receptor conc. Amount 2,11.415558491935618,1290,25
Act. receptor conc. Amount 2,1.1127393475527492,1291,1
Act. receptor conc. Amount 2,4.522374579414971,1292,5
Act. receptor conc. Amount 2,7.292467329002105,1293,10
Act. receptor conc. Amount 2,9.925701281821757,1294,15
Act. receptor conc. Amount 2,11.070480895345527,1295,20
Act. receptor conc. Amount 2,11.683920872535577,1296,25
Act. receptor conc. Amount 2,1.0055047712714706,1297,1
Act. receptor conc. Amount 2,4.310425858215417,1298,5
Act. receptor conc. Amount 2,7.667543890313548,1299,10
Act. receptor conc. Amount 2,10.138078471527441,1300,15
Act. receptor conc. Amount 2,11.607993179841545,1301,20
Act. receptor conc. Amount 2,11.56484526214276,1302,25
Act. receptor conc. Amount 2,1.0306776651763059,1303,1
Act. receptor conc. Amount 2,5.012143095078991,1304,5
Act. receptor conc. Amount 2,7.306284343047285,1305,10
Act. receptor conc. Amount 2,8.491116982168181,1306,15
Act. receptor conc. Amount 2,11.37807246201966,1307,20
Act. receptor conc. Amount 2,11.559703614921656,1308,25
Act. receptor conc. Amount 2,1.0462497611845658,1309,1
Act. receptor conc. Amount 2,4.632357477938613,1310,5
Act. receptor conc. Amount 2,8.101654440511833,1311,10
Act. receptor conc. Amount 2,10.066805032587169,1312,15
Act. receptor conc. Amount 2,9.998026381522115,1313,20
Act. receptor conc. Amount 2,11.110128740286253,1314,25
Act. receptor conc. Amount 2,1.0801608563255416,1315,1
Act. receptor conc. Amount 2,5.244157738071998,1316,5
Act. receptor conc. Amount 2,8.037260605085372,1317,10
Act. receptor conc. Amount 2,10.362293286332633,1318,15
Act. receptor conc. Amount 2,10.470338658312519,1319,20
Act. receptor conc. Amount 2,11.028305540511708,1320,25
Act. receptor conc. Amount 2,1.003770573656965,1321,1
Act. receptor conc. Amount 2,5.07856695818696,1322,5
Act. receptor conc. Amount 2,7.6532529160511675,1323,10
Act. receptor conc. Amount 2,10.167257783963588,1324,15
Act. receptor conc. Amount 2,10.294839608571898,1325,20
Act. receptor conc. Amount 2,11.447415235992155,1326,25
Act. receptor conc. Amount 2,1.0766455924999385,1327,1
Act. receptor conc. Amount 2,4.4872635386989215,1328,5
Act. receptor conc. Amount 2,8.101536998929896,1329,10
Act. receptor conc. Amount 2,9.018355227903667,1330,15
Act. receptor conc. Amount 2,10.822314396864241,1331,20
Act. receptor conc. Amount 2,12.126857316504253,1332,25
Act. receptor conc. Amount 2,1.0838443975960843,1333,1
Act. receptor conc. Amount 2,4.683436487049383,1334,5
Act. receptor conc. Amount 2,7.866959559398583,1335,10
Act. receptor conc. Amount 2,9.93421504245087,1336,15
Act. receptor conc. Amount 2,11.243889374119295,1337,20
Act. receptor conc. Amount 2,11.476427021344952,1338,25
Act. receptor conc. Amount 2,1.0193816681255043,1339,1
Act. receptor conc. Amount 2,4.225514272906178,1340,5
Act. receptor conc. Amount 2,7.737391206080432,1341,10
Act. receptor conc. Amount 2,9.618351070639546,1342,15
Act. receptor conc. Amount 2,9.50018505971741,1343,20
Act. receptor conc. Amount 2,11.065898485309699,1344,25
Act. receptor conc. Amount 2,1.0341184480476324,1345,1
Act. receptor conc. Amount 2,5.391274519628835,1346,5
Act. receptor conc. Amount 2,7.015451449746434,1347,10
Act. receptor conc. Amount 2,10.641369747390161,1348,15
Act. receptor conc. Amount 2,10.699935159648884,1349,20
Act. receptor conc. Amount 2,11.86557637716493,1350,25
Act. receptor conc. Amount 2,1.1283131558254595,1351,1
Act. receptor conc. Amount 2,4.91368220080461,1352,5
Act. receptor conc. Amount 2,7.8380852963169945,1353,10
Act. receptor conc. Amount 2,9.721463951371833,1354,15
Act. receptor conc. Amount 2,10.402757729740692,1355,20
Act. receptor conc. Amount 2,11.154922337868244,1356,25
Act. receptor conc. Amount 2,1.0482696542333234,1357,1
Act. receptor conc. Amount 2,4.925212201148036,1358,5
Act. receptor conc. Amount 2,7.532818822619397,1359,10
Act. receptor conc. Amount 2,9.781383102412587,1360,15
Act. receptor conc. Amount 2,10.296379156282855,1361,20
Act. receptor conc. Amount 2,11.959651591847837,1362,25
Act. receptor conc. Amount 2,1.2077769224132242,1363,1
Act. receptor conc. Amount 2,4.864049027456668,1364,5
Act. receptor conc. Amount 2,7.886056315123964,1365,10
Act. receptor conc. Amount 2,10.267536437819732,1366,15
Act. receptor conc. Amount 2,11.485546243723986,1367,20
Act. receptor conc. Amount 2,11.579661720889016,1368,25
Act. receptor conc. Amount 2,1.012641512901869,1369,1
Act. receptor conc. Amount 2,4.922000508442478,1370,5
Act. receptor conc. Amount 2,7.324669944424913,1371,10
Act. receptor conc. Amount 2,8.91449945163534,1372,15
Act. receptor conc. Amount 2,10.450652840813499,1373,20
Act. receptor conc. Amount 2,10.985553197296527,1374,25
Act. receptor conc. Amount 2,1.0405923717878844,1375,1
Act. receptor conc. Amount 2,4.530374136533773,1376,5
Act. receptor conc. Amount 2,8.180145895029622,1377,10
Act. receptor conc. Amount 2,9.360751883072398,1378,15
Act. receptor conc. Amount 2,10.32961897751495,1379,20
Act. receptor conc. Amount 2,11.859525614698338,1380,25
Act. receptor conc. Amount 2,1.0264251254036916,1381,1
Act. receptor conc. Amount 2,4.710732834924599,1382,5
Act. receptor conc. Amount 2,8.303730659043287,1383,10
Act. receptor conc. Amount 2,9.437822194714755,1384,15
Act. receptor conc. Amount 2,10.591207346836962,1385,20
Act. receptor conc. Amount 2,11.823971858814202,1386,25
Act. receptor conc. Amount 2,1.043469662841827,1387,1
Act. receptor conc. Amount 2,4.697240798393579,1388,5
Act. receptor conc. Amount 2,7.442488918163465,1389,10
Act. receptor conc. Amount 2,9.286782470876075,1390,15
Act. receptor conc. Amount 2,11.937546675370193,1391,20
Act. receptor conc. Amount 2,10.941855339867448,1392,25
Act. receptor conc. Amount 2,1.0526161283512694,1393,1
Act. receptor conc. Amount 2,4.601784022273227,1394,5
Act. receptor conc. Amount 2,7.462317854041273,1395,10
Act. receptor conc. Amount 2,8.899795549972701,1396,15
Act. receptor conc. Amount 2,10.575546597717707,1397,20
Act. receptor conc. Amount 2,12.476147551490056,1398,25
Act. receptor conc. Amount 2,1.100272162391815,1399,1
Act. receptor conc. Amount 2,4.715317615308328,1400,5
Act. receptor conc. Amount 2,8.280085383281687,1401,10
Act. receptor conc. Amount 2,9.429438697020885,1402,15
Act. receptor conc. Amount 2,10.30653965052964,1403,20
Act. receptor conc. Amount 2,12.17151026620522,1404,25
Act. receptor conc. Amount 2,1.0233044797869206,1405,1
Act. receptor conc. Amount 2,4.866712548055632,1406,5
Act. receptor conc. Amount 2,7.52254309559299,1407,10
Act. receptor conc. Amount 2,8.556723154769596,1408,15
Act. receptor conc. Amount 2,10.5137472848224,1409,20
Act. receptor conc. Amount 2,10.986713623730624,1410,25
Act. receptor conc. Amount 2,0.9829162446250089,1411,1
Act. receptor conc. Amount 2,4.52327600185794,1412,5
Act. receptor conc. Amount 2,7.000689882793785,1413,10
Act. receptor conc. Amount 2,9.109856835257228,1414,15
Act. receptor conc. Amount 2,9.257514830394468,1415,20
Act. receptor conc. Amount 2,11.378189123175684,1416,25
Act. receptor conc. Amount 2,1.087580473943832,1417,1
Act. receptor conc. Amount 2,4.561111679104484,1418,5
Act. receptor conc. Amount 2,7.860965630723474,1419,10
Act. receptor conc. Amount 2,9.582462360914189,1420,15
Act. receptor conc. Amount 2,10.86101074436624,1421,20
Act. receptor conc. Amount 2,10.361017042625829,1422,25
Act. receptor conc. Amount 2,1.0111755876462312,1423,1
Act. receptor conc. Amount 2,4.517765391247257,1424,5
Act. receptor conc. Amount 2,7.97554975862082,1425,10
Act. receptor conc. Amount 2,9.201234962502092,1426,15
Act. receptor conc. Amount 2,11.84547329009503,1427,20
Act. receptor conc. Amount 2,11.004713062376629,1428,25
Act. receptor conc. Amount 2,1.0094603284620807,1429,1
Act. receptor conc. Amount 2,4.197146928219094,1430,5
Act. receptor conc. Amount 2,7.374463904749604,1431,10
Act. receptor conc. Amount 2,9.266615668523098,1432,15
Act. receptor conc. Amount 2,10.768657405510057,1433,20
Act. receptor conc. Amount 2,10.583137237139917,1434,25
Act. receptor conc. Amount 2,1.0447412161285263,1435,1
Act. receptor conc. Amount 2,4.708957498448699,1436,5
Act. receptor conc. Amount 2,7.443228172871179,1437,10
Act. receptor conc. Amount 2,10.014079259940212,1438,15
Act. receptor conc. Amount 2,9.236825905415882,1439,20
Act. receptor conc. Amount 2,9.843932013339264,1440,25
Act. receptor conc. Amount 2,0.9306452917788349,1441,1
Act. receptor conc. Amount 2,4.225520431172712,1442,5
Act. receptor conc. Amount 2,7.603296833205038,1443,10
Act. receptor conc. Amount 2,9.299268494307666,1444,15
Act. receptor conc. Amount 2,10.05267403284934,1445,20
Act. receptor conc. Amount 2,11.540962522995176,1446,25
Act. receptor conc. Amount 2,1.0755494094838256,1447,1
Act. receptor conc. Amount 2,4.694522366760168,1448,5
Act. receptor conc. Amount 2,7.7668462354400205,1449,10
Act. receptor conc. Amount 2,9.0580203132533,1450,15
Act. receptor conc. Amount 2,9.864026983363447,1451,20
Act. receptor conc. Amount 2,12.714236559813234,1452,25
Act. receptor conc. Amount 2,0.9606392478979124,1453,1
Act. receptor conc. Amount 2,4.686139709374604,1454,5
Act. receptor conc. Amount 2,7.215893074941883,1455,10
Act. receptor conc. Amount 2,9.272237448824272,1456,15
Act. receptor conc. Amount 2,9.887230217813782,1457,20
Act. receptor conc. Amount 2,11.265276561758665,1458,25
Act. receptor conc. Amount 2,1.0693874611819738,1459,1
Act. receptor conc. Amount 2,4.31773738667527,1460,5
Act. receptor conc. Amount 2,7.460469454632427,1461,10
Act. receptor conc. Amount 2,9.282528042915892,1462,15
Act. receptor conc. Amount 2,11.902536977606934,1463,20
Act. receptor conc. Amount 2,11.345080503886715,1464,25
Act. receptor conc. Amount 2,0.9864595071877109,1465,1
Act. receptor conc. Amount 2,4.4928056127448714,1466,5
Act. receptor conc. Amount 2,8.132712831203259,1467,10
Act. receptor conc. Amount 2,9.776081618929428,1468,15
Act. receptor conc. Amount 2,10.359763585999355,1469,20
Act. receptor conc. Amount 2,11.44673318790424,1470,25
Act. receptor conc. Amount 2,1.047631965764178,1471,1
Act. receptor conc. Amount 2,4.757600960046126,1472,5
Act. receptor conc. Amount 2,7.383397183230805,1473,10
Act. receptor conc. Amount 2,9.712225910056057,1474,15
Act. receptor conc. Amount 2,10.928772012433182,1475,20
Act. receptor conc. Amount 2,10.781859851087352,1476,25
Act. receptor conc. Amount 2,0.9475253608372136,1477,1
Act. receptor conc. Amount 2,4.275934685609969,1478,5
Act. receptor conc. Amount 2,7.3631799057953184,1479,10
Act. receptor conc. Amount 2,8.555238841477513,1480,15
Act. receptor conc. Amount 2,9.71681737650693,1481,20
Act. receptor conc. Amount 2,11.019103499569,1482,25
Act. receptor conc. Amount 2,1.0240138905397091,1483,1
Act. receptor conc. Amount 2,4.617676665157539,1484,5
Act. receptor conc. Amount 2,6.971883998771458,1485,10
Act. receptor conc. Amount 2,9.665270545636458,1486,15
Act. receptor conc. Amount 2,11.0574518591634,1487,20
