"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
800,473943,8.08650635630190684e-01,112,8.20718996970409287e-01,73,8.66924250991303991e-01,94,2594.4547609295696
820,481371,8.40193493605451924e-01,118,8.61441767982882634e-01,73,8.13447997100501974e-01,96,2635.0838278783485
840,488991,8.16124349524833925e-01,121,8.28167476826395688e-01,71,8.69917818393069697e-01,96,2676.822775649838
860,495459,8.50602310158927288e-01,103,8.57306708590480304e-01,75,8.65299169759984999e-01,90,2712.2967856042087
880,502887,8.74871289569688404e-01,118,8.40492203073958333e-01,69,8.59761947005525662e-01,116,2752.945829724893
900,509739,8.63864181377448026e-01,109,8.51043423599429971e-01,67,8.41761059398823508e-01,104,2790.2692420445383
920,517167,8.59979039042585214e-01,118,8.78227018723124697e-01,67,8.47441598222206216e-01,113,2830.8658212227747
940,524211,8.68779072932056473e-01,112,8.46764060840368482e-01,78,8.53774781100602675e-01,82,2869.5767627302557
960,531447,8.24732299528365465e-01,115,8.59255419577554025e-01,78,8.63585822640188350e-01,91,2909.254063177854
980,538107,8.79151647739595643e-01,106,8.11204672595312926e-01,121,8.92683027570619902e-01,86,2945.559848980047
1000,543615,8.64030105991760000e-01,88,8.24185659351242328e-01,77,8.48889595520263662e-01,112,2975.732809183188
1020,550659,8.53985045550877730e-01,112,8.07639416126321619e-01,84,8.32757161927195177e-01,112,3014.293824834749
1040,556935,8.44155657796022751e-01,100,8.52956379809817311e-01,78,8.59577615062929290e-01,105,3048.666970472783
1060,563979,8.57220507659018693e-01,112,8.22059244739458128e-01,81,8.63550273212168040e-01,112,3086.99891936779
1080,571215,8.10000511227708997e-01,115,8.46242442448057686e-01,83,8.47049838347630368e-01,115,3126.611028568819
1100,576085,8.42279827630743050e-01,91,8.15494697443766126e-01,60,8.13967952050512977e-01,120,3157.518707977608
1120,581165,8.39874557253563414e-01,121,,,8.93970423059790020e-01,108,3198.3805458163843
1140,585989,8.49254423064034980e-01,115,,,8.61367321785101225e-01,98,3236.929202793166
1160,590173,8.61338983486001686e-01,100,,,8.54407032359230323e-01,107,3270.6216324483976
1180,594229,8.53233476371043631e-01,97,,,8.54957371087636142e-01,81,3303.1384120844305
1200,599309,8.07644299519559850e-01,121,,,8.64280227421137748e-01,89,3343.8649671906605
1220,603621,8.30740366858631951e-01,103,,,8.60116318775858035e-01,94,3378.1825926834717
1240,608445,8.26563307582541151e-01,115,,,8.70674551719802792e-01,86,3416.611490971409
1260,613141,8.60338730971650367e-01,112,,,8.46570423171188802e-01,112,3454.0610724044964
1280,617453,8.25927123258530904e-01,103,,,8.14337456726840214e-01,106,3488.632778905332
1300,622277,8.57108471531384031e-01,115,,,8.55148624064624663e-01,101,3527.0755772665143
1320,626717,8.18780286826002679e-01,106,,,8.44548715919346993e-01,106,3562.656975513324
1340,631413,8.38872947493944476e-01,112,,,8.66940981388296783e-01,102,3600.446944640018
1360,635511,8.20692023230932599e-01,103,,,8.12861346623221959e-01,110,3634.745390225202
1380,637347,8.66557417091515569e-01,88,,,,,3663.7197824250907
1400,639311,8.77086124610800710e-01,94,,,,,3696.957701488398
1420,641531,8.17402457050533160e-01,106,,,,,3736.511367022991
1440,643431,8.36681244413899683e-01,91,,,,,3770.4483637586236
1460,645459,8.78381694347591613e-01,97,,,,,3803.980265127495
1480,647423,8.57574478306195598e-01,94,,,,,3836.579691746272
1500,649708,8.14792777140208813e-01,115,,,,,3875.6347193308175
