"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
360,260379,7.66065619911599271e-01,60,7.74407039773975514e-01,64,7.57479306054275714e-01,56,3076.854212791659
380,263967,7.18911310736448539e-01,57,7.45459736968544284e-01,57,7.67275989386480894e-01,54,3119.0751520032063
400,267555,7.47097909103454860e-01,78,7.48869305086353743e-01,57,7.60855959149392969e-01,50,3161.8409100808203
420,270789,7.12095443781110005e-01,81,7.61801668944239840e-01,52,7.46906035117908873e-01,53,3199.9603550033644
440,274665,7.50901669538367900e-01,77,7.59326029921139511e-01,62,7.31711463842806276e-01,57,3245.6586405858397
460,278577,8.64388016262566339e-01,64,7.21184769615618504e-01,62,7.87540419540378012e-01,100,3292.401632695459
480,283722,8.61411761533021014e-01,61,7.32231566912686427e-01,82,7.52690817006299473e-01,66,3353.0549993114546
500,288192,8.51495065611155733e-01,61,7.69090618382786473e-01,71,8.24889161424562478e-01,61,3406.1386870201677
520,291972,8.63214410850076774e-01,60,8.30460505517288783e-01,60,8.35606396043317323e-01,60,3450.0990729369223
540,295752,8.52421165782878298e-01,60,8.20140837401874934e-01,60,8.40177591349286823e-01,60,3494.695036101155
560,299532,8.19958117273196563e-01,60,8.64729287753797649e-01,60,8.26680589319369830e-01,60,3539.4636236485094
580,303312,8.45664908913243529e-01,60,8.22736303066319397e-01,60,8.13377276987802933e-01,60,3584.1286303373054
600,307092,8.67028074660201376e-01,60,7.98786485599144891e-01,60,8.40873800223269074e-01,60,3628.7293966729194
620,310872,8.51986174494688941e-01,60,8.23478200862424514e-01,60,7.98230775834220196e-01,60,3673.917903847061
640,314652,8.94699147621182411e-01,60,8.43397401870793484e-01,60,8.47749956511072322e-01,60,3718.649013735354
660,318432,8.66776657925765193e-01,60,8.36819645263482292e-01,60,8.21154312492480609e-01,60,3763.2068851580843
680,322212,8.24299192001788250e-01,60,8.23796138111593579e-01,60,8.37547869766790520e-01,60,3807.6753098573536
700,325992,8.65212727561656014e-01,60,8.39168180124389318e-01,60,8.82450572761505958e-01,60,3852.360148520209
720,329772,8.34066192235263348e-01,60,8.36370651482617355e-01,60,8.05225792743311408e-01,60,3896.788773850538
740,333552,8.35001033526347913e-01,60,8.26804738001315709e-01,60,8.28869571660924342e-01,60,3941.1286596599966
760,337332,8.57423970140403169e-01,60,7.98763708147143481e-01,60,8.66018153767972421e-01,60,3985.7298983512446
780,341112,8.61697826217904472e-01,60,8.15415516999825618e-01,60,8.32393511814226383e-01,60,4030.2616662969813
800,344892,8.61025495451798739e-01,60,8.53581314152195736e-01,60,8.44018474623492998e-01,60,4075.0098193474114
820,348672,8.67147042973438142e-01,60,8.30170389211252857e-01,60,8.26279434464535889e-01,60,4119.797697815113
840,352452,7.79966056743520819e-01,60,8.47547528703147979e-01,60,8.66653792546682511e-01,60,4164.286138649099
860,356232,8.23937434386111001e-01,60,8.06795851027125588e-01,60,8.51603257144993187e-01,60,4209.134781057015
880,360012,8.19563817754319079e-01,60,8.45335769582371666e-01,60,8.56277821077809587e-01,60,4253.728113430552
900,363792,8.90082798028280275e-01,60,8.53158055595335307e-01,60,7.77795822419432792e-01,60,4298.271783347242
920,367572,8.16591501422213151e-01,60,7.83387899982907254e-01,60,8.47668164835959637e-01,60,4342.83691068925
940,370845,8.31196186162691530e-01,59,8.55591452004843322e-01,60,8.45760172664344445e-01,60,4387.293852348812
960,373365,,,7.84986911936287113e-01,60,8.30594171526583325e-01,60,4430.9830727130175
980,375812,,,8.63769529201139585e-01,60,8.57578095930380924e-01,60,4474.664126757532
1000,377009,,,8.52058247828696991e-01,60,,,4515.461752668023
